lon,lat,rate
176.3500,-40.9500,0.0018877782
176.3500,-40.8500,0.0020135929
176.3500,-40.7500,0.0021050126
176.3500,-40.6500,0.0021777522
176.3500,-40.5500,0.0021418720
176.3500,-40.4500,0.0019230321
176.3500,-40.3500,0.0016595892
176.3500,-40.2500,0.0013855768
176.3500,-40.1500,0.0011314575
176.3500,-40.0500,0.0009207155
176.3500,-39.9500,0.0008123753
176.3500,-39.8500,0.0008171878
176.3500,-39.7500,0.0008374108
176.3500,-39.6500,0.0008163433
176.3500,-39.5500,0.0006931529
176.3500,-39.4500,0.0005141904
176.3500,-39.3500,0.0003356133
176.3500,-39.2500,0.0001814764
176.3500,-39.1500,0.0000721682
176.3500,-39.0500,0.0000084310
176.3500,-38.9500,0.0000007812
176.3500,-38.8500,0.0000007812
176.3500,-38.7500,0.0000007812
176.4500,-41.5500,0.0000792104
176.4500,-41.4500,0.0002850923
176.4500,-41.3500,0.0006175762
176.4500,-41.2500,0.0009265202
176.4500,-41.1500,0.0012277674
176.4500,-41.0500,0.0015072320
176.4500,-40.9500,0.0017509131
176.4500,-40.8500,0.0019093252
176.4500,-40.7500,0.0020099353
176.4500,-40.6500,0.0020946095
176.4500,-40.5500,0.0020746115
176.4500,-40.4500,0.0018793547
176.4500,-40.3500,0.0016461709
176.4500,-40.2500,0.0013956780
176.4500,-40.1500,0.0011552625
176.4500,-40.0500,0.0009486071
176.4500,-39.9500,0.0008526306
176.4500,-39.8500,0.0008974931
176.4500,-39.7500,0.0009339481
176.4500,-39.6500,0.0008889267
176.4500,-39.5500,0.0007657330
176.4500,-39.4500,0.0005981735
176.4500,-39.3500,0.0004128825
176.4500,-39.2500,0.0002346472
176.4500,-39.1500,0.0000997065
176.4500,-39.0500,0.0000266577
176.4500,-38.9500,0.0000007812
176.4500,-38.8500,0.0000007812
176.4500,-38.7500,0.0000007812
176.4500,-38.6500,0.0000007812
176.5500,-41.4500,0.0002298758
176.5500,-41.3500,0.0004855460
176.5500,-41.2500,0.0007529404
176.5500,-41.1500,0.0010266789
176.5500,-41.0500,0.0012938702
176.5500,-40.9500,0.0015342895
176.5500,-40.8500,0.0017089614
176.5500,-40.7500,0.0018214332
176.5500,-40.6500,0.0018856885
176.5500,-40.5500,0.0018657153
176.5500,-40.4500,0.0017522583
176.5500,-40.3500,0.0015873966
176.5500,-40.2500,0.0013637937
176.5500,-40.1500,0.0011525726
176.5500,-40.0500,0.0009952352
176.5500,-39.9500,0.0009317440
176.5500,-39.8500,0.0009620714
176.5500,-39.7500,0.0010370978
176.5500,-39.6500,0.0009510726
176.5500,-39.5500,0.0008237790
176.5500,-39.4500,0.0006600111
176.5500,-39.3500,0.0004647025
176.5500,-39.2500,0.0002645450
176.5500,-39.1500,0.0000941848
176.5500,-39.0500,0.0000338078
176.5500,-38.9500,0.0000082309
176.5500,-38.8500,0.0000007812
176.5500,-38.7500,0.0000007812
176.5500,-38.6500,0.0000007812
176.6500,-41.3500,0.0003925492
176.6500,-41.2500,0.0006162699
176.6500,-41.1500,0.0008448324
176.6500,-41.0500,0.0010697512
176.6500,-40.9500,0.0012821316
176.6500,-40.8500,0.0014594332
176.6500,-40.7500,0.0015868575
176.6500,-40.6500,0.0016527634
176.6500,-40.5500,0.0016468922
176.6500,-40.4500,0.0015772549
176.6500,-40.3500,0.0014544191
176.6500,-40.2500,0.0012807063
176.6500,-40.1500,0.0011038414
176.6500,-40.0500,0.0009834042
176.6500,-39.9500,0.0009400167
176.6500,-39.8500,0.0009521781
176.6500,-39.7500,0.0009772398
176.6500,-39.6500,0.0009411578
176.6500,-39.5500,0.0008587688
176.6500,-39.4500,0.0007136124
176.6500,-39.3500,0.0005090398
176.6500,-39.2500,0.0003073395
176.6500,-39.1500,0.0001420595
176.6500,-39.0500,0.0000652679
176.6500,-38.9500,0.0000235371
176.6500,-38.8500,0.0000007295
176.6500,-38.7500,0.0000007812
176.6500,-38.6500,0.0000007812
176.6500,-38.5500,0.0000007812
176.7500,-41.2500,0.0004921949
176.7500,-41.1500,0.0006737138
176.7500,-41.0500,0.0008465355
176.7500,-40.9500,0.0010363832
176.7500,-40.8500,0.0012093351
176.7500,-40.7500,0.0013404064
176.7500,-40.6500,0.0014138027
176.7500,-40.5500,0.0014250413
176.7500,-40.4500,0.0013857852
176.7500,-40.3500,0.0012984854
176.7500,-40.2500,0.0011726905
176.7500,-40.1500,0.0010291095
176.7500,-40.0500,0.0009342110
176.7500,-39.9500,0.0008983722
176.7500,-39.8500,0.0008893630
176.7500,-39.7500,0.0008987827
176.7500,-39.6500,0.0008870460
176.7500,-39.5500,0.0008413915
176.7500,-39.4500,0.0007226582
176.7500,-39.3500,0.0005347313
176.7500,-39.2500,0.0003565631
176.7500,-39.1500,0.0002180200
176.7500,-39.0500,0.0001242796
176.7500,-38.9500,0.0000559476
176.7500,-38.8500,0.0000180421
176.7500,-38.7500,0.0000007812
176.7500,-38.6500,0.0000007812
176.7500,-38.5500,0.0000057283
176.7500,-38.4500,0.0000257498
176.8500,-41.1500,0.0005282541
176.8500,-41.0500,0.0006672170
176.8500,-40.9500,0.0008262294
176.8500,-40.8500,0.0009768699
176.8500,-40.7500,0.0010953674
176.8500,-40.6500,0.0011730717
176.8500,-40.5500,0.0012068795
176.8500,-40.4500,0.0011991791
176.8500,-40.3500,0.0011483541
176.8500,-40.2500,0.0010690358
176.8500,-40.1500,0.0009760871
176.8500,-40.0500,0.0008990321
176.8500,-39.9500,0.0008463389
176.8500,-39.8500,0.0008047765
176.8500,-39.7500,0.0008263764
176.8500,-39.6500,0.0008231809
176.8500,-39.5500,0.0007810473
176.8500,-39.4500,0.0006855139
176.8500,-39.3500,0.0005420763
176.8500,-39.2500,0.0003891441
176.8500,-39.1500,0.0002834299
176.8500,-39.0500,0.0001953674
176.8500,-38.9500,0.0001218601
176.8500,-38.8500,0.0000661267
176.8500,-38.7500,0.0000249620
176.8500,-38.6500,0.0000052555
176.8500,-38.5500,0.0000311406
176.8500,-38.4500,0.0000633114
176.8500,-38.3500,0.0000821921
176.9500,-40.9500,0.0006548705
176.9500,-40.8500,0.0007693446
176.9500,-40.7500,0.0008703429
176.9500,-40.6500,0.0009483197
176.9500,-40.5500,0.0009958068
176.9500,-40.4500,0.0010133935
176.9500,-40.3500,0.0010008541
176.9500,-40.2500,0.0009686056
176.9500,-40.1500,0.0009139009
176.9500,-40.0500,0.0008555736
176.9500,-39.9500,0.0008105303
176.9500,-39.8500,0.0007843836
176.9500,-39.7500,0.0007850468
176.9500,-39.6500,0.0007763306
176.9500,-39.5500,0.0007411330
176.9500,-39.4500,0.0006706613
176.9500,-39.3500,0.0005659001
176.9500,-39.2500,0.0004516510
176.9500,-39.1500,0.0003588746
176.9500,-39.0500,0.0002770722
176.9500,-38.9500,0.0002008027
176.9500,-38.8500,0.0001331913
176.9500,-38.7500,0.0000783686
176.9500,-38.6500,0.0000503019
176.9500,-38.5500,0.0000704602
176.9500,-38.4500,0.0001068567
176.9500,-38.3500,0.0001262072
176.9500,-38.2500,0.0001143575
177.0500,-40.8500,0.0005888732
177.0500,-40.7500,0.0006727435
177.0500,-40.6500,0.0007444249
177.0500,-40.5500,0.0007948354
177.0500,-40.4500,0.0008283862
177.0500,-40.3500,0.0008474699
177.0500,-40.2500,0.0008607621
177.0500,-40.1500,0.0008331981
177.0500,-40.0500,0.0007970488
177.0500,-39.9500,0.0007751353
177.0500,-39.8500,0.0007666901
177.0500,-39.7500,0.0007662187
177.0500,-39.6500,0.0007565202
177.0500,-39.5500,0.0007309397
177.0500,-39.4500,0.0006825360
177.0500,-39.3500,0.0006096288
177.0500,-39.2500,0.0005255137
177.0500,-39.1500,0.0004435061
177.0500,-39.0500,0.0003656986
177.0500,-38.9500,0.0002868702
177.0500,-38.8500,0.0002116342
177.0500,-38.7500,0.0001517100
177.0500,-38.6500,0.0001198468
177.0500,-38.5500,0.0001157245
177.0500,-38.4500,0.0001278484
177.0500,-38.3500,0.0001351576
177.0500,-38.2500,0.0001310089
177.0500,-38.1500,0.0001323424
177.1500,-40.6500,0.0005652103
177.1500,-40.5500,0.0006080609
177.1500,-40.4500,0.0006510955
177.1500,-40.3500,0.0006839413
177.1500,-40.2500,0.0007080805
177.1500,-40.1500,0.0007154502
177.1500,-40.0500,0.0007166329
177.1500,-39.9500,0.0007257328
177.1500,-39.8500,0.0007398069
177.1500,-39.7500,0.0007555474
177.1500,-39.6500,0.0007588754
177.1500,-39.5500,0.0007445530
177.1500,-39.4500,0.0007123985
177.1500,-39.3500,0.0006624539
177.1500,-39.2500,0.0005987567
177.1500,-39.1500,0.0005293599
177.1500,-39.0500,0.0004556662
177.1500,-38.9500,0.0003774629
177.1500,-38.8500,0.0002973065
177.1500,-38.7500,0.0002258410
177.1500,-38.6500,0.0001879732
177.1500,-38.5500,0.0001612944
177.1500,-38.4500,0.0001471389
177.1500,-38.3500,0.0001429320
177.1500,-38.2500,0.0001414269
177.1500,-38.1500,0.0001497642
177.1500,-38.0500,0.0001669080
177.2500,-40.5500,0.0004514665
177.2500,-40.4500,0.0004914921
177.2500,-40.3500,0.0005227151
177.2500,-40.2500,0.0005552222
177.2500,-40.1500,0.0005859828
177.2500,-40.0500,0.0006172866
177.2500,-39.9500,0.0006558497
177.2500,-39.8500,0.0007007234
177.2500,-39.7500,0.0007460113
177.2500,-39.6500,0.0007658500
177.2500,-39.5500,0.0007639442
177.2500,-39.4500,0.0007477914
177.2500,-39.3500,0.0007158243
177.2500,-39.2500,0.0006701873
177.2500,-39.1500,0.0006152212
177.2500,-39.0500,0.0005490279
177.2500,-38.9500,0.0004749278
177.2500,-38.8500,0.0003968777
177.2500,-38.7500,0.0003236039
177.2500,-38.6500,0.0002662872
177.2500,-38.5500,0.0002192013
177.2500,-38.4500,0.0001841132
177.2500,-38.3500,0.0001630866
177.2500,-38.2500,0.0001536042
177.2500,-38.1500,0.0001700576
177.2500,-38.0500,0.0001986102
177.2500,-37.9500,0.0002249721
177.3500,-40.3500,0.0003745295
177.3500,-40.2500,0.0004169231
177.3500,-40.1500,0.0004596114
177.3500,-40.0500,0.0005079923
177.3500,-39.9500,0.0005708180
177.3500,-39.8500,0.0006427878
177.3500,-39.7500,0.0007195068
177.3500,-39.6500,0.0007577138
177.3500,-39.5500,0.0007761523
177.3500,-39.4500,0.0007802418
177.3500,-39.3500,0.0007647050
177.3500,-39.2500,0.0007352119
177.3500,-39.1500,0.0006953174
177.3500,-39.0500,0.0006391222
177.3500,-38.9500,0.0005745922
177.3500,-38.8500,0.0005028442
177.3500,-38.7500,0.0004253388
177.3500,-38.6500,0.0003534936
177.3500,-38.5500,0.0002923408
177.3500,-38.4500,0.0002433298
177.3500,-38.3500,0.0002034895
177.3500,-38.2500,0.0001692665
177.3500,-38.1500,0.0002053479
177.3500,-38.0500,0.0002451671
177.3500,-37.9500,0.0002751427
177.3500,-37.8500,0.0002938794
177.4500,-40.2500,0.0003136162
177.4500,-40.1500,0.0003468318
177.4500,-40.0500,0.0003966683
177.4500,-39.9500,0.0004802109
177.4500,-39.8500,0.0005659157
177.4500,-39.7500,0.0006486972
177.4500,-39.6500,0.0007168149
177.4500,-39.5500,0.0007721195
177.4500,-39.4500,0.0008041325
177.4500,-39.3500,0.0008020757
177.4500,-39.2500,0.0007885698
177.4500,-39.1500,0.0007595692
177.4500,-39.0500,0.0007165294
177.4500,-38.9500,0.0006667433
177.4500,-38.8500,0.0006069172
177.4500,-38.7500,0.0005238931
177.4500,-38.6500,0.0004440441
177.4500,-38.5500,0.0003738196
177.4500,-38.4500,0.0003185537
177.4500,-38.3500,0.0002741990
177.4500,-38.2500,0.0002546265
177.4500,-38.1500,0.0002745438
177.4500,-38.0500,0.0003110338
177.4500,-37.9500,0.0003389769
177.4500,-37.8500,0.0003482374
177.4500,-37.7500,0.0003570571
177.4500,-37.6500,0.0003665967
177.5500,-40.0500,0.0003207077
177.5500,-39.9500,0.0004011744
177.5500,-39.8500,0.0004851102
177.5500,-39.7500,0.0005736607
177.5500,-39.6500,0.0006582993
177.5500,-39.5500,0.0007346829
177.5500,-39.4500,0.0007894048
177.5500,-39.3500,0.0008154468
177.5500,-39.2500,0.0008282325
177.5500,-39.1500,0.0008108329
177.5500,-39.0500,0.0007775699
177.5500,-38.9500,0.0007375932
177.5500,-38.8500,0.0006849180
177.5500,-38.7500,0.0006162479
177.5500,-38.6500,0.0005428264
177.5500,-38.5500,0.0004731458
177.5500,-38.4500,0.0004101977
177.5500,-38.3500,0.0003593820
177.5500,-38.2500,0.0003475894
177.5500,-38.1500,0.0003610171
177.5500,-38.0500,0.0003829550
177.5500,-37.9500,0.0003992151
177.5500,-37.8500,0.0004045295
177.5500,-37.7500,0.0004084183
177.5500,-37.6500,0.0004157651
177.5500,-37.5500,0.0004237601
177.6500,-39.9500,0.0003404670
177.6500,-39.8500,0.0004096134
177.6500,-39.7500,0.0005010556
177.6500,-39.6500,0.0005898797
177.6500,-39.5500,0.0006711503
177.6500,-39.4500,0.0007400377
177.6500,-39.3500,0.0007953737
177.6500,-39.2500,0.0008429724
177.6500,-39.1500,0.0008348410
177.6500,-39.0500,0.0008176431
177.6500,-38.9500,0.0007943273
177.6500,-38.8500,0.0007572751
177.6500,-38.7500,0.0007059909
177.6500,-38.6500,0.0006481214
177.6500,-38.5500,0.0005884264
177.6500,-38.4500,0.0005243418
177.6500,-38.3500,0.0004589822
177.6500,-38.2500,0.0004548099
177.6500,-38.1500,0.0004589021
177.6500,-38.0500,0.0004635969
177.6500,-37.9500,0.0004660732
177.6500,-37.8500,0.0004645174
177.6500,-37.7500,0.0004638291
177.6500,-37.6500,0.0004684989
177.6500,-37.5500,0.0004747098
177.6500,-37.4500,0.0004781124
177.7500,-39.7500,0.0004382687
177.7500,-39.6500,0.0005190439
177.7500,-39.5500,0.0005997661
177.7500,-39.4500,0.0006766049
177.7500,-39.3500,0.0007422117
177.7500,-39.2500,0.0007912214
177.7500,-39.1500,0.0008173105
177.7500,-39.0500,0.0008331917
177.7500,-38.9500,0.0008400908
177.7500,-38.8500,0.0008279497
177.7500,-38.7500,0.0007966661
177.7500,-38.6500,0.0007578418
177.7500,-38.5500,0.0007173259
177.7500,-38.4500,0.0006660180
177.7500,-38.3500,0.0006177544
177.7500,-38.2500,0.0005895626
177.7500,-38.1500,0.0005723134
177.7500,-38.0500,0.0005575275
177.7500,-37.9500,0.0005440482
177.7500,-37.8500,0.0005297187
177.7500,-37.7500,0.0005237416
177.7500,-37.6500,0.0005243659
177.7500,-37.5500,0.0005273777
177.7500,-37.4500,0.0005273106
177.7500,-37.3500,0.0005219699
177.7500,-37.2500,0.0005174707
177.8500,-39.6500,0.0004504247
177.8500,-39.5500,0.0005266452
177.8500,-39.4500,0.0006045453
177.8500,-39.3500,0.0006737142
177.8500,-39.2500,0.0007270779
177.8500,-39.1500,0.0007725207
177.8500,-39.0500,0.0008196850
177.8500,-38.9500,0.0008659533
177.8500,-38.8500,0.0008972360
177.8500,-38.7500,0.0009013580
177.8500,-38.6500,0.0008846410
177.8500,-38.5500,0.0008561000
177.8500,-38.4500,0.0008147609
177.8500,-38.3500,0.0007701053
177.8500,-38.2500,0.0007304555
177.8500,-38.1500,0.0006964455
177.8500,-38.0500,0.0006651883
177.8500,-37.9500,0.0006334289
177.8500,-37.8500,0.0005983464
177.8500,-37.7500,0.0005886674
177.8500,-37.6500,0.0005828893
177.8500,-37.5500,0.0005772951
177.8500,-37.4500,0.0005715489
177.8500,-37.3500,0.0005642926
177.8500,-37.2500,0.0005572608
177.8500,-37.1500,0.0005508768
177.9500,-39.6500,0.0003828997
177.9500,-39.5500,0.0004514392
177.9500,-39.4500,0.0005238745
177.9500,-39.3500,0.0005972089
177.9500,-39.2500,0.0006462103
177.9500,-39.1500,0.0007017677
177.9500,-39.0500,0.0007768626
177.9500,-38.9500,0.0008713661
177.9500,-38.8500,0.0009615683
177.9500,-38.7500,0.0010079736
177.9500,-38.6500,0.0010102176
177.9500,-38.5500,0.0009912707
177.9500,-38.4500,0.0009556349
177.9500,-38.3500,0.0009107737
177.9500,-38.2500,0.0008636294
177.9500,-38.1500,0.0008186736
177.9500,-38.0500,0.0007763367
177.9500,-37.9500,0.0007343839
177.9500,-37.8500,0.0006956408
177.9500,-37.7500,0.0006689486
177.9500,-37.6500,0.0006469456
177.9500,-37.5500,0.0006285048
177.9500,-37.4500,0.0006165381
177.9500,-37.3500,0.0006057020
177.9500,-37.2500,0.0005960658
177.9500,-37.1500,0.0005872920
178.0500,-39.6500,0.0003114089
178.0500,-39.5500,0.0003688001
178.0500,-39.4500,0.0004298679
178.0500,-39.3500,0.0004908713
178.0500,-39.2500,0.0005457300
178.0500,-39.1500,0.0006025930
178.0500,-39.0500,0.0006970537
178.0500,-38.9500,0.0008379486
178.0500,-38.8500,0.0010045926
178.0500,-38.7500,0.0010881007
178.0500,-38.6500,0.0011030448
178.0500,-38.5500,0.0011047212
178.0500,-38.4500,0.0010762433
178.0500,-38.3500,0.0010307969
178.0500,-38.2500,0.0009806888
178.0500,-38.1500,0.0009307194
178.0500,-38.0500,0.0008828175
178.0500,-37.9500,0.0008357248
178.0500,-37.8500,0.0007938610
178.0500,-37.7500,0.0007566083
178.0500,-37.6500,0.0007200348
178.0500,-37.5500,0.0006873787
178.0500,-37.4500,0.0006635909
178.0500,-37.3500,0.0006454816
178.0500,-37.2500,0.0006327497
178.0500,-37.1500,0.0006224480
178.1500,-39.6500,0.0002385584
178.1500,-39.5500,0.0002823105
178.1500,-39.4500,0.0003302478
178.1500,-39.3500,0.0003846255
178.1500,-39.2500,0.0004391034
178.1500,-39.1500,0.0004991321
178.1500,-39.0500,0.0005916421
178.1500,-38.9500,0.0007316511
178.1500,-38.8500,0.0009069782
178.1500,-38.7500,0.0010371632
178.1500,-38.6500,0.0011245957
178.1500,-38.5500,0.0011826154
178.1500,-38.4500,0.0011557140
178.1500,-38.3500,0.0011141339
178.1500,-38.2500,0.0010711726
178.1500,-38.1500,0.0010240526
178.1500,-38.0500,0.0009763708
178.1500,-37.9500,0.0009268113
178.1500,-37.8500,0.0008855242
178.1500,-37.7500,0.0008436697
178.1500,-37.6500,0.0007983440
178.1500,-37.5500,0.0007516600
178.1500,-37.4500,0.0007098795
178.1500,-37.3500,0.0006814486
178.1500,-37.2500,0.0006672190
178.1500,-37.1500,0.0006569933
178.1500,-37.0500,0.0006470258
178.2500,-39.6500,0.0001698927
178.2500,-39.5500,0.0002004480
178.2500,-39.4500,0.0002320591
178.2500,-39.3500,0.0002852756
178.2500,-39.2500,0.0003346244
178.2500,-39.1500,0.0003860625
178.2500,-39.0500,0.0004531160
178.2500,-38.9500,0.0005541859
178.2500,-38.8500,0.0007034297
178.2500,-38.7500,0.0008689610
178.2500,-38.6500,0.0010322004
178.2500,-38.5500,0.0011709754
178.2500,-38.4500,0.0011451582
178.2500,-38.3500,0.0011372758
178.2500,-38.2500,0.0011195463
178.2500,-38.1500,0.0010827213
178.2500,-38.0500,0.0010483697
178.2500,-37.9500,0.0010090876
178.2500,-37.8500,0.0009673601
178.2500,-37.7500,0.0009242665
178.2500,-37.6500,0.0008733012
178.2500,-37.5500,0.0008133941
178.2500,-37.4500,0.0007539114
178.2500,-37.3500,0.0007144438
178.2500,-37.2500,0.0007040427
178.2500,-37.1500,0.0006929975
178.3500,-39.6500,0.0001104428
178.3500,-39.5500,0.0001358630
178.3500,-39.4500,0.0001645845
178.3500,-39.3500,0.0002019307
178.3500,-39.2500,0.0002389848
178.3500,-39.1500,0.0002716938
178.3500,-39.0500,0.0003017235
178.3500,-38.9500,0.0003376149
178.3500,-38.8500,0.0004743574
178.3500,-38.7500,0.0006536355
178.3500,-38.6500,0.0008181236
178.3500,-38.5500,0.0009444871
178.3500,-38.4500,0.0010097112
178.3500,-38.3500,0.0010619953
178.3500,-38.2500,0.0010871963
178.3500,-38.1500,0.0010858314
178.3500,-38.0500,0.0010886975
178.3500,-37.9500,0.0010634957
178.3500,-37.8500,0.0010278186
178.3500,-37.7500,0.0009871928
178.3500,-37.6500,0.0009344837
178.3500,-37.5500,0.0008721174
178.3500,-37.4500,0.0008119767
178.3500,-37.3500,0.0007698558
178.3500,-37.2500,0.0007485606
178.3500,-37.1500,0.0007316026
178.4500,-39.4500,0.0001073385
178.4500,-39.3500,0.0001335509
178.4500,-39.2500,0.0001583986
178.4500,-39.1500,0.0001775228
178.4500,-39.0500,0.0001897498
178.4500,-38.9500,0.0002053857
178.4500,-38.8500,0.0003075588
178.4500,-38.7500,0.0004481628
178.4500,-38.6500,0.0005828504
178.4500,-38.5500,0.0007121007
178.4500,-38.4500,0.0008092888
178.4500,-38.3500,0.0008889177
178.4500,-38.2500,0.0009555398
178.4500,-38.1500,0.0010145459
178.4500,-38.0500,0.0010826494
178.4500,-37.9500,0.0010688814
178.4500,-37.8500,0.0010569480
178.4500,-37.7500,0.0010309392
178.4500,-37.6500,0.0009814927
178.4500,-37.5500,0.0009222489
178.4500,-37.4500,0.0008672591
178.4500,-37.3500,0.0008257308
178.4500,-37.2500,0.0007951425
178.4500,-37.1500,0.0007703127
178.5500,-39.3500,0.0000778824
178.5500,-39.2500,0.0000960777
178.5500,-39.1500,0.0001113849
178.5500,-39.0500,0.0001267606
178.5500,-38.9500,0.0001559978
178.5500,-38.8500,0.0002187594
178.5500,-38.7500,0.0002979420
178.5500,-38.6500,0.0003850921
178.5500,-38.5500,0.0005114191
178.5500,-38.4500,0.0006019943
178.5500,-38.3500,0.0006937185
178.5500,-38.2500,0.0007891108
178.5500,-38.1500,0.0008745120
178.5500,-38.0500,0.0009503759
178.5500,-37.9500,0.0010021962
178.5500,-37.8500,0.0010474192
178.5500,-37.7500,0.0010535274
178.5500,-37.6500,0.0010112439
178.5500,-37.5500,0.0009600874
178.5500,-37.4500,0.0009101278
178.5500,-37.3500,0.0008714052
178.5500,-37.2500,0.0008358884
178.6500,-38.9500,0.0001162561
178.6500,-38.8500,0.0001625682
178.6500,-38.7500,0.0002214026
178.6500,-38.6500,0.0002941167
178.6500,-38.5500,0.0003768445
178.6500,-38.4500,0.0004421167
178.6500,-38.3500,0.0005293747
178.6500,-38.2500,0.0006266310
178.6500,-38.1500,0.0007116267
178.6500,-38.0500,0.0008035114
178.6500,-37.9500,0.0008887481
178.6500,-37.8500,0.0009667951
178.6500,-37.7500,0.0010135906
178.6500,-37.6500,0.0010170306
178.6500,-37.5500,0.0009924708
178.6500,-37.4500,0.0009505206
178.6500,-37.3500,0.0009071415
178.6500,-37.2500,0.0008669008
178.7500,-38.8500,0.0001261898
178.7500,-38.7500,0.0001761671
178.7500,-38.6500,0.0002353576
178.7500,-38.5500,0.0002992849
178.7500,-38.4500,0.0003628143
178.7500,-38.3500,0.0004330584
178.7500,-38.2500,0.0005027142
178.7500,-38.1500,0.0005597912
178.7500,-38.0500,0.0006660673
178.7500,-37.9500,0.0007580625
178.7500,-37.8500,0.0008540101
178.7500,-37.7500,0.0009457485
178.7500,-37.6500,0.0010094405
178.7500,-37.5500,0.0010159708
178.7500,-37.4500,0.0009745520
178.7500,-37.3500,0.0009273337
178.8500,-38.7500,0.0001455170
178.8500,-38.6500,0.0001965584
178.8500,-38.5500,0.0002520744
178.8500,-38.4500,0.0003102957
178.8500,-38.3500,0.0003709345
178.8500,-38.2500,0.0004314311
178.8500,-38.1500,0.0004948638
178.8500,-38.0500,0.0005682985
178.8500,-37.9500,0.0006343808
178.8500,-37.8500,0.0007417828
178.8500,-37.7500,0.0008723396
178.8500,-37.6500,0.0009841539
178.8500,-37.5500,0.0010143704
178.8500,-37.4500,0.0009688546
178.8500,-37.3500,0.0009250726
178.9500,-38.4500,0.0002747953
178.9500,-38.3500,0.0003308345
178.9500,-38.2500,0.0003886900
178.9500,-38.1500,0.0004493688
178.9500,-38.0500,0.0005128397
178.9500,-37.9500,0.0005789791
178.9500,-37.8500,0.0006784583
178.9500,-37.7500,0.0007981496
178.9500,-37.6500,0.0008950493
178.9500,-37.5500,0.0009365293
178.9500,-37.4500,0.0009261700
178.9500,-37.3500,0.0008993383
179.0500,-38.0500,0.0004831172
179.0500,-37.9500,0.0005547465
179.0500,-37.8500,0.0006411652
179.0500,-37.7500,0.0007339981
179.0500,-37.6500,0.0008111701
179.0500,-37.5500,0.0008554790
179.0500,-37.4500,0.0008667629
179.1500,-37.6500,0.0007432197
179.1500,-37.5500,0.0007862770
